intphas_0936       2 47  2.22  63 22 59.6   J2000 !  135.46    3.36
intphas_0937       2 47  3.63  55  7 59.4   J2000 !  139.02   -4.09
intphas_0938       2 47 28.68  60  4 59.5   J2000 !  136.93    0.40
intphas_0939       2 47 33.89  62 27 59.6   J2000 !  135.91    2.56
intphas_0940       2 47 42.12  55 40 59.3   J2000 !  138.86   -3.55
intphas_0941       2 47 57.61  57 41 59.3   J2000 !  138.02   -1.72
intphas_0942       2 48 11.17  61 32 59.5   J2000 !  136.37    1.76
intphas_0943       2 48 20.18  59  9 59.4   J2000 !  137.42   -0.38
intphas_0944       2 48 28.15  56 13 59.4   J2000 !  138.72   -3.01
intphas_0945       2 48 38.48  64 50 59.7   J2000 !  134.98    4.76
intphas_0946       2 48 54.81  63 55 59.7   J2000 !  135.41    3.94
intphas_0947       2 48 56.08  60 37 59.5   J2000 !  136.85    0.98
intphas_0948       2 49  2.21  54 12 59.4   J2000 !  139.67   -4.79
intphas_0949       2 49 15.57  58 14 59.4   J2000 !  137.93   -1.15
intphas_0950       2 49 17.87  63  0 59.6   J2000 !  135.85    3.14
intphas_0951       2 49 18.18  56 46 59.3   J2000 !  138.58   -2.46
intphas_0952       2 49 35.53  54 45 59.4   J2000 !  139.50   -4.26
intphas_0953       2 49 45.49  59 42 59.5   J2000 !  137.35    0.20
intphas_0954       2 49 49.78  62  5 59.6   J2000 !  136.31    2.34
intphas_0955       2 50 12.26  55 18 59.4   J2000 !  139.34   -3.73
intphas_0956       2 50 16.50  57 19 59.3   J2000 !  138.46   -1.91
intphas_0957       2 50 29.65  61 10 59.5   J2000 !  136.78    1.55
intphas_0958       2 50 34.55  58 47 59.4   J2000 !  137.84   -0.58
intphas_0959       2 50 52.32  64 28 59.7   J2000 !  135.36    4.53
intphas_0960       2 50 54.45  55 51 59.3   J2000 !  139.18   -3.19
intphas_0961       2 51  9.16  63 33 59.6   J2000 !  135.79    3.72
intphas_0962       2 51 12.05  60 15 59.5   J2000 !  137.27    0.77
intphas_0963       2 51 29.72  57 52 59.4   J2000 !  138.36   -1.35
intphas_0964       2 51 32.71  53 50 59.4   J2000 !  140.17   -4.95
intphas_0965       2 51 35.26  62 38 59.6   J2000 !  136.25    2.93
intphas_0966       2 51 44.32  56 24 59.3   J2000 !  139.04   -2.65
intphas_0967       2 51 59.05  59 20 59.4   J2000 !  137.76   -0.01
intphas_0968       2 52  4.70  61 43 59.6   J2000 !  136.71    2.13
intphas_0969       2 52  6.16  54 23 59.4   J2000 !  139.99   -4.43
intphas_0970       2 52 38.38  56 57 59.3   J2000 !  138.91   -2.10
intphas_0971       2 52 42.97  54 56 59.4   J2000 !  139.83   -3.89
intphas_0972       2 52 44.65  60 48 59.5   J2000 !  137.19    1.35
intphas_0973       2 52 50.15  58 25 59.4   J2000 !  138.27   -0.78
intphas_0974       2 53  5.22  64  6 59.7   J2000 !  135.74    4.31
intphas_0975       2 53 22.56  63 11 59.6   J2000 !  136.18    3.51
intphas_0976       2 53 23.33  55 29 59.3   J2000 !  139.66   -3.36
intphas_0977       2 53 27.03  59 53 59.5   J2000 !  137.68    0.57
intphas_0978       2 53 42.91  57 30 59.3   J2000 !  138.79   -1.54
intphas_0979       2 53 49.00  62 16 59.6   J2000 !  136.64    2.71
intphas_0980       2 54  9.30  56  2 59.3   J2000 !  139.51   -2.82
intphas_0981       2 54 11.68  58 58 59.4   J2000 !  138.18   -0.21
intphas_0982       2 54 21.17  61 21 59.5   J2000 !  137.11    1.93
intphas_0983       2 54 35.56  54  1 59.4   J2000 !  140.49   -4.59
intphas_0984       2 54 58.70  60 26 59.5   J2000 !  137.60    1.15
intphas_0985       2 55  2.64  58  3 59.4   J2000 !  138.70   -0.97
intphas_0986       2 55  3.12  56 35 59.3   J2000 !  139.37   -2.27
intphas_0987       2 55  9.22  64 39 59.7   J2000 !  135.68    4.90
intphas_0988       2 55 12.44  54 34 59.4   J2000 !  140.31   -4.06
intphas_0989       2 55 20.04  63 44 59.7   J2000 !  136.12    4.10
intphas_0990       2 55 37.73  62 49 59.6   J2000 !  136.58    3.30
intphas_0991       2 55 41.07  59 31 59.4   J2000 !  138.10    0.37
intphas_0992       2 55 51.00  55  7 59.4   J2000 !  140.14   -3.53
intphas_0993       2 56  1.28  57  8 59.3   J2000 !  139.23   -1.73
intphas_0994       2 56  1.80  61 54 59.6   J2000 !  137.04    2.51
intphas_0995       2 56 25.58  58 36 59.4   J2000 !  138.60   -0.40
intphas_0996       2 56 34.20  60 59 59.5   J2000 !  137.52    1.72
intphas_0997       2 56 35.02  55 40 59.3   J2000 !  139.98   -2.99
intphas_0998       2 57  3.74  53 39 59.4   J2000 !  140.98   -4.74
intphas_0999       2 57 11.80  60  4 59.5   J2000 !  138.01    0.95
intphas_1000       2 57 12.15  57 41 59.3   J2000 !  139.12   -1.16
intphas_1001       2 57 19.68  64 17 59.7   J2000 !  136.06    4.69
intphas_1002       2 57 26.73  56 13 59.4   J2000 !  139.83   -2.45
intphas_1003       2 57 31.11  63 22 59.6   J2000 !  136.51    3.89
intphas_1004       2 57 40.69  54 12 59.4   J2000 !  140.80   -4.22
intphas_1005       2 57 49.29  62 27 59.6   J2000 !  136.97    3.09
intphas_1006       2 57 51.90  59  9 59.4   J2000 !  138.51    0.17
intphas_1007       2 58 13.69  61 32 59.5   J2000 !  137.44    2.30
intphas_1008       2 58 19.29  54 45 59.4   J2000 !  140.63   -3.69
intphas_1009       2 58 22.61  56 46 59.3   J2000 !  139.69   -1.90
intphas_1010       2 58 36.40  58 14 59.4   J2000 !  139.03   -0.59
intphas_1011       2 58 46.31  60 37 59.5   J2000 !  137.93    1.52
intphas_1012       2 59  1.45  55 18 59.4   J2000 !  140.46   -3.15
intphas_1013       2 59 23.99  59 42 59.5   J2000 !  138.43    0.75
intphas_1014       2 59 26.93  57 19 59.3   J2000 !  139.56   -1.35
intphas_1015       2 59 32.11  63 55 59.7   J2000 !  136.45    4.48
intphas_1016       2 59 32.40  53 17 59.4   J2000 !  141.48   -4.90
intphas_1017       2 59 41.29  63  0 59.6   J2000 !  136.90    3.68
intphas_1018       2 59 49.23  55 51 59.3   J2000 !  140.30   -2.62
intphas_1019       2 59 59.96  62  5 59.6   J2000 !  137.37    2.89
intphas_1020       3  0  1.85  58 47 59.4   J2000 !  138.93   -0.02
intphas_1021       3  0  7.74  53 50 59.4   J2000 !  141.29   -4.37
intphas_1022       3  0 27.18  61 10 59.5   J2000 !  137.85    2.10
intphas_1023       3  0 44.84  56 24 59.3   J2000 !  140.15   -2.07
intphas_1024       3  0 46.33  57 52 59.4   J2000 !  139.45   -0.78
intphas_1025       3  0 46.39  54 23 59.4   J2000 !  141.11   -3.84
intphas_1026       3  0 57.51  60 15 59.5   J2000 !  138.34    1.33
intphas_1027       3  1 28.52  54 56 59.4   J2000 !  140.94   -3.31
intphas_1028       3  1 33.01  59 20 59.4   J2000 !  138.84    0.56
intphas_1029       3  1 40.83  63 33 59.6   J2000 !  136.83    4.27
intphas_1030       3  1 44.79  56 57 59.3   J2000 !  140.01   -1.52
intphas_1031       3  1 53.31  62 38 59.6   J2000 !  137.30    3.47
intphas_1032       3  2  9.75  61 43 59.6   J2000 !  137.76    2.69
intphas_1033       3  2 13.12  58 25 59.4   J2000 !  139.36   -0.20
intphas_1034       3  2 14.36  55 29 59.3   J2000 !  140.77   -2.77
intphas_1035       3  2 33.63  53 28 59.4   J2000 !  141.79   -4.52
intphas_1036       3  2 37.29  60 48 59.5   J2000 !  138.25    1.91
intphas_1037       3  2 55.39  57 30 59.3   J2000 !  139.88   -0.96
intphas_1038       3  3  5.98  56  2 59.3   J2000 !  140.61   -2.23
intphas_1039       3  3  7.83  59 53 59.5   J2000 !  138.75    1.14
intphas_1040       3  3 12.30  54  1 59.4   J2000 !  141.60   -3.99
intphas_1041       3  3 41.18  58 58 59.4   J2000 !  139.26    0.37
intphas_1042       3  3 45.37  64  6 59.7   J2000 !  136.77    4.86
intphas_1043       3  3 48.70  63 11 59.6   J2000 !  137.22    4.06
intphas_1044       3  3 54.42  54 34 59.4   J2000 !  141.43   -3.46
intphas_1045       3  4  1.77  62 16 59.6   J2000 !  137.69    3.27
intphas_1046       3  4  5.58  56 35 59.3   J2000 !  140.47   -1.69
intphas_1047       3  4 21.18  61 21 59.5   J2000 !  138.17    2.49
intphas_1048       3  4 21.36  58  3 59.4   J2000 !  139.78   -0.39
intphas_1049       3  4 38.36  55  7 59.4   J2000 !  141.25   -2.93
intphas_1050       3  4 46.53  60 26 59.5   J2000 !  138.66    1.72
intphas_1051       3  5  0.03  53  6 59.4   J2000 !  142.29   -4.66
intphas_1052       3  5  9.69  57  8 59.3   J2000 !  140.32   -1.14
intphas_1053       3  5 17.28  59 31 59.4   J2000 !  139.17    0.95
intphas_1054       3  5 27.92  55 40 59.3   J2000 !  141.08   -2.39
intphas_1055       3  5 37.07  53 39 59.4   J2000 !  142.10   -4.14
intphas_1056       3  5 50.70  58 36 59.4   J2000 !  139.68    0.19
intphas_1057       3  5 54.52  63 44 59.7   J2000 !  137.15    4.66
intphas_1058       3  5 58.45  62 49 59.6   J2000 !  137.61    3.86
intphas_1059       3  6  9.40  61 54 59.6   J2000 !  138.09    3.08
intphas_1060       3  6 19.16  54 12 59.4   J2000 !  141.91   -3.61
intphas_1061       3  6 25.31  56 13 59.4   J2000 !  140.93   -1.85
intphas_1062       3  6 26.68  57 41 59.3   J2000 !  140.20   -0.57
intphas_1063       3  6 29.27  60 59 59.5   J2000 !  138.58    2.30
intphas_1064       3  6 54.93  60  4 59.5   J2000 !  139.08    1.53
intphas_1065       3  7  3.05  54 45 59.4   J2000 !  141.73   -3.08
intphas_1066       3  7 23.61  59  9 59.4   J2000 !  139.58    0.76
intphas_1067       3  7 26.89  52 44 59.4   J2000 !  142.79   -4.80
intphas_1068       3  7 27.04  56 46 59.3   J2000 !  140.78   -1.30
intphas_1069       3  7 50.64  55 18 59.4   J2000 !  141.56   -2.54
intphas_1070       3  7 57.22  58 14 59.4   J2000 !  140.10    0.00
intphas_1071       3  8  0.01  63 22 59.6   J2000 !  137.54    4.45
intphas_1072       3  8  2.38  53 17 59.4   J2000 !  142.59   -4.28
intphas_1073       3  8  4.69  62 27 59.6   J2000 !  138.01    3.66
intphas_1074       3  8 16.21  61 32 59.5   J2000 !  138.49    2.88
intphas_1075       3  8 36.53  60 37 59.5   J2000 !  138.98    2.11
intphas_1076       3  8 37.37  57 19 59.3   J2000 !  140.64   -0.74
intphas_1077       3  8 42.77  53 50 59.4   J2000 !  142.40   -3.75
intphas_1078       3  8 44.00  55 51 59.3   J2000 !  141.39   -2.01
intphas_1079       3  9  2.48  59 42 59.5   J2000 !  139.49    1.34
intphas_1080       3  9 26.61  54 23 59.4   J2000 !  142.22   -3.22
intphas_1081       3  9 29.15  58 47 59.4   J2000 !  140.00    0.58
intphas_1082       3  9 45.35  56 24 59.3   J2000 !  141.24   -1.46
intphas_1083       3  9 52.59  52 22 59.4   J2000 !  143.30   -4.93
intphas_1084       3 10  2.95  57 52 59.4   J2000 !  140.53   -0.17
intphas_1085       3 10  4.72  63  0 59.6   J2000 !  137.93    4.25
intphas_1086       3 10 10.13  62  5 59.6   J2000 !  138.40    3.47
intphas_1087       3 10 14.08  54 56 59.4   J2000 !  142.04   -2.69
intphas_1088       3 10 24.71  61 10 59.5   J2000 !  138.89    2.69
intphas_1089       3 10 26.54  52 55 59.4   J2000 !  143.09   -4.41
intphas_1090       3 10 42.98  60 15 59.5   J2000 !  139.39    1.92
intphas_1091       3 10 51.20  56 57 59.3   J2000 !  141.09   -0.91
intphas_1092       3 11  5.27  53 28 59.4   J2000 !  142.89   -3.89
intphas_1093       3 11  5.40  55 29 59.3   J2000 !  141.86   -2.15
intphas_1094       3 11  6.96  59 20 59.4   J2000 !  139.90    1.16
intphas_1095       3 11 36.08  58 25 59.4   J2000 !  140.42    0.40
intphas_1096       3 11 49.05  54  1 59.4   J2000 !  142.70   -3.36
intphas_1097       3 12  2.65  56  2 59.3   J2000 !  141.70   -1.61
intphas_1098       3 12  7.86  57 30 59.3   J2000 !  140.95   -0.35
intphas_1099       3 12 11.36  62 38 59.6   J2000 !  138.32    4.06
intphas_1100       3 12 12.50  63 33 59.6   J2000 !  137.85    4.85
intphas_1101       3 12 14.79  61 43 59.6   J2000 !  138.80    3.28
intphas_1102       3 12 29.93  60 48 59.5   J2000 !  139.30    2.51
intphas_1103       3 12 36.40  54 34 59.4   J2000 !  142.52   -2.83
intphas_1104       3 12 48.63  59 53 59.5   J2000 !  139.80    1.74
intphas_1105       3 12 51.21  52 33 59.4   J2000 !  143.59   -4.54
intphas_1106       3 13  8.05  56 35 59.3   J2000 !  141.54   -1.06
intphas_1107       3 13 10.68  58 58 59.4   J2000 !  140.32    0.98
intphas_1108       3 13 25.73  55  7 59.4   J2000 !  142.34   -2.30
intphas_1109       3 13 28.35  53  6 59.4   J2000 !  143.39   -4.02
intphas_1110       3 13 40.07  58  3 59.4   J2000 !  140.85    0.23
intphas_1111       3 14 10.40  53 39 59.4   J2000 !  143.19   -3.50
intphas_1112       3 14 14.55  62 16 59.6   J2000 !  138.72    3.87
intphas_1113       3 14 14.85  63 11 59.6   J2000 !  138.24    4.65
intphas_1114       3 14 18.11  57  8 59.3   J2000 !  141.39   -0.51
intphas_1115       3 14 20.82  55 40 59.3   J2000 !  142.16   -1.76
intphas_1116       3 14 21.19  61 21 59.5   J2000 !  139.21    3.10
intphas_1117       3 14 34.37  60 26 59.5   J2000 !  139.71    2.33
intphas_1118       3 14 53.49  59 31 59.4   J2000 !  140.22    1.57
intphas_1119       3 14 57.64  54 12 59.4   J2000 !  143.00   -2.97
intphas_1120       3 15 14.75  52 11 59.4   J2000 !  144.10   -4.66
intphas_1121       3 15 15.82  58 36 59.4   J2000 !  140.74    0.81
intphas_1122       3 15 23.90  56 13 59.4   J2000 !  142.00   -1.21
intphas_1123       3 15 41.22  57 41 59.3   J2000 !  141.27    0.06
intphas_1124       3 15 46.81  54 45 59.4   J2000 !  142.82   -2.43
intphas_1125       3 15 51.95  52 44 59.4   J2000 !  143.89   -4.14
intphas_1126       3 16 17.00  61 54 59.6   J2000 !  139.11    3.68
intphas_1127       3 16 19.17  62 49 59.6   J2000 !  138.63    4.47
intphas_1128       3 16 24.34  60 59 59.5   J2000 !  139.61    2.91
intphas_1129       3 16 31.47  56 46 59.3   J2000 !  141.84   -0.66
intphas_1130       3 16 32.35  53 17 59.4   J2000 !  143.68   -3.62
intphas_1131       3 16 38.05  60  4 59.5   J2000 !  140.12    2.15
intphas_1132       3 16 39.83  55 18 59.4   J2000 !  142.63   -1.90
intphas_1133       3 16 55.33  59  9 59.4   J2000 !  140.63    1.39
intphas_1134       3 17 17.80  53 50 59.4   J2000 !  143.49   -3.10
intphas_1135       3 17 18.05  58 14 59.4   J2000 !  141.16    0.64
intphas_1136       3 17 38.73  51 49 59.4   J2000 !  144.60   -4.78
intphas_1137       3 17 38.78  55 51 59.3   J2000 !  142.46   -1.36
intphas_1138       3 17 47.81  57 19 59.3   J2000 !  141.70   -0.11
intphas_1139       3 18  6.83  54 23 59.4   J2000 !  143.30   -2.57
intphas_1140       3 18 14.44  52 22 59.4   J2000 !  144.39   -4.26
intphas_1141       3 18 18.72  61 32 59.5   J2000 !  139.51    3.50
intphas_1142       3 18 20.08  62 27 59.6   J2000 !  139.02    4.28
intphas_1143       3 18 26.75  60 37 59.5   J2000 !  140.02    2.73
intphas_1144       3 18 40.98  59 42 59.5   J2000 !  140.53    1.97
intphas_1145       3 18 45.87  56 24 59.3   J2000 !  142.30   -0.81
intphas_1146       3 18 53.22  52 55 59.4   J2000 !  144.18   -3.75
intphas_1147       3 18 56.45  58 47 59.4   J2000 !  141.05    1.22
intphas_1148       3 18 59.63  54 56 59.4   J2000 !  143.11   -2.03
intphas_1149       3 19 19.56  57 52 59.4   J2000 !  141.58    0.47
intphas_1150       3 19 36.92  53 28 59.4   J2000 !  143.97   -3.22
intphas_1151       3 19 56.44  55 29 59.3   J2000 !  142.93   -1.50
intphas_1152       3 19 57.62  56 57 59.3   J2000 !  142.14   -0.26
intphas_1153       3 20  1.60  51 27 59.4   J2000 !  145.11   -4.89
intphas_1154       3 20 20.30  62  5 59.6   J2000 !  139.42    4.09
intphas_1155       3 20 22.24  61 10 59.5   J2000 !  139.92    3.32
intphas_1156       3 20 25.79  54  1 59.4   J2000 !  143.78   -2.70
intphas_1157       3 20 28.14  63  0 59.6   J2000 !  138.93    4.87
intphas_1158       3 20 28.45  60 15 59.5   J2000 !  140.42    2.56
intphas_1159       3 20 35.84  52  0 59.4   J2000 !  144.89   -4.38
intphas_1160       3 20 40.92  59 20 59.4   J2000 !  140.94    1.80
intphas_1161       3 20 59.05  58 25 59.4   J2000 !  141.47    1.05
intphas_1162       3 20 59.32  56  2 59.3   J2000 !  142.76   -0.95
intphas_1163       3 21 14.65  52 33 59.4   J2000 !  144.68   -3.86
intphas_1164       3 21 18.38  54 34 59.4   J2000 !  143.59   -2.16
intphas_1165       3 21 20.34  57 30 59.3   J2000 !  142.00    0.30
intphas_1166       3 21 56.67  53  6 59.4   J2000 !  144.47   -3.34
intphas_1167       3 22 10.51  56 35 59.3   J2000 !  142.60   -0.40
intphas_1168       3 22 13.09  55  7 59.4   J2000 !  143.40   -1.63
intphas_1169       3 22 19.83  61 43 59.6   J2000 !  139.82    3.91
intphas_1170       3 22 22.56  60 48 59.5   J2000 !  140.32    3.15
intphas_1171       3 22 23.37  51  5 59.4   J2000 !  145.63   -5.00
intphas_1172       3 22 29.40  62 38 59.6   J2000 !  139.33    4.69
intphas_1173       3 22 29.43  59 53 59.5   J2000 !  140.83    2.39
intphas_1174       3 22 40.18  58 58 59.4   J2000 !  141.35    1.63
intphas_1175       3 22 43.73  53 39 59.4   J2000 !  144.26   -2.82
intphas_1176       3 22 57.72  51 38 59.4   J2000 !  145.40   -4.49
intphas_1177       3 22 58.78  58  3 59.4   J2000 !  141.89    0.89
intphas_1178       3 23 13.71  55 40 59.3   J2000 !  143.22   -1.09
intphas_1179       3 23 26.53  57  8 59.3   J2000 !  142.44    0.15
intphas_1180       3 23 35.02  52 11 59.4   J2000 !  145.18   -3.98
intphas_1181       3 23 36.11  54 12 59.4   J2000 !  144.07   -2.29
intphas_1182       3 24 17.01  52 44 59.4   J2000 !  144.96   -3.46
intphas_1183       3 24 21.21  61 21 59.5   J2000 !  140.22    3.74
intphas_1184       3 24 22.20  60 26 59.5   J2000 !  140.73    2.97
intphas_1185       3 24 22.48  56 13 59.4   J2000 !  143.05   -0.54
intphas_1186       3 24 27.32  62 16 59.6   J2000 !  139.72    4.51
intphas_1187       3 24 29.71  59 31 59.4   J2000 !  141.25    2.22
intphas_1188       3 24 30.57  54 45 59.4   J2000 !  143.88   -1.76
intphas_1189       3 24 40.95  58 36 59.4   J2000 !  141.77    1.47
intphas_1190       3 24 55.76  57 41 59.3   J2000 !  142.31    0.72
intphas_1191       3 25  2.33  53 17 59.4   J2000 !  144.75   -2.94
intphas_1192       3 25 18.53  51 16 59.4   J2000 !  145.91   -4.59
intphas_1193       3 25 29.03  55 18 59.4   J2000 !  143.69   -1.22
intphas_1194       3 25 35.90  56 46 59.3   J2000 !  142.89    0.01
intphas_1195       3 25 52.83  53 50 59.4   J2000 !  144.55   -2.41
intphas_1196       3 25 55.88  51 49 59.4   J2000 !  145.68   -4.08
intphas_1197       3 26 19.41  60 59 59.5   J2000 !  140.62    3.56
intphas_1198       3 26 21.17  60  4 59.5   J2000 !  141.14    2.81
intphas_1199       3 26 24.59  61 54 59.6   J2000 !  140.12    4.33
intphas_1200       3 26 27.04  59  9 59.4   J2000 !  141.66    2.05
intphas_1201       3 26 33.55  55 51 59.3   J2000 !  143.51   -0.68
intphas_1202       3 26 36.29  52 22 59.4   J2000 !  145.46   -3.57
intphas_1203       3 26 38.88  58 14 59.4   J2000 !  142.19    1.31
intphas_1204       3 26 47.04  54 23 59.4   J2000 !  144.35   -1.88
intphas_1205       3 26 58.25  57 19 59.3   J2000 !  142.74    0.57
intphas_1206       3 27 19.91  52 55 59.4   J2000 !  145.24   -3.05
intphas_1207       3 27 38.28  50 54 59.4   J2000 !  146.42   -4.69
intphas_1208       3 27 45.19  54 56 59.4   J2000 !  144.16   -1.35
intphas_1209       3 27 46.38  56 24 59.3   J2000 !  143.34   -0.13
intphas_1210       3 28  8.56  53 28 59.4   J2000 !  145.03   -2.53
intphas_1211       3 28 15.68  51 27 59.4   J2000 !  146.19   -4.18
intphas_1212       3 28 16.98  60 37 59.5   J2000 !  141.03    3.40
intphas_1213       3 28 19.47  59 42 59.5   J2000 !  141.55    2.64
intphas_1214       3 28 21.24  61 32 59.5   J2000 !  140.51    4.16
intphas_1215       3 28 23.75  58 47 59.4   J2000 !  142.07    1.89
intphas_1216       3 28 35.48  62 27 59.6   J2000 !  140.02    4.93
intphas_1217       3 28 36.18  57 52 59.4   J2000 !  142.61    1.15
intphas_1218       3 28 47.48  55 29 59.3   J2000 !  143.98   -0.81
intphas_1219       3 28 54.54  52  0 59.4   J2000 !  145.96   -3.67
intphas_1220       3 29  2.54  54  1 59.4   J2000 !  144.83   -2.00
intphas_1221       3 29  4.03  56 57 59.3   J2000 !  143.18    0.42
intphas_1222       3 29 38.10  52 33 59.4   J2000 !  145.74   -3.16
intphas_1223       3 29 55.99  56  2 59.3   J2000 !  143.80   -0.26
intphas_1224       3 29 56.99  50 32 59.4   J2000 !  146.93   -4.79
intphas_1225       3 30  0.37  54 34 59.4   J2000 !  144.64   -1.46
intphas_1226       3 30 13.91  60 15 59.5   J2000 !  141.43    3.23
intphas_1227       3 30 14.87  59 20 59.4   J2000 !  141.96    2.48
intphas_1228       3 30 19.77  61 10 59.5   J2000 !  140.92    3.99
intphas_1229       3 30 22.02  58 25 59.4   J2000 !  142.49    1.73
intphas_1230       3 30 24.99  53  6 59.4   J2000 !  145.52   -2.64
intphas_1231       3 30 30.47  62  5 59.6   J2000 !  140.41    4.75
intphas_1232       3 30 32.82  57 30 59.3   J2000 !  143.03    0.99
intphas_1233       3 30 34.45  51  5 59.4   J2000 !  146.70   -4.28
intphas_1234       3 31  0.46  55  7 59.4   J2000 !  144.44   -0.93
intphas_1235       3 31 12.97  56 35 59.3   J2000 !  143.63    0.29
intphas_1236       3 31 13.33  51 38 59.4   J2000 !  146.46   -3.77
intphas_1237       3 31 17.06  53 39 59.4   J2000 !  145.31   -2.11
intphas_1238       3 31 55.29  52 11 59.4   J2000 !  146.24   -3.26
intphas_1239       3 32  6.61  55 40 59.3   J2000 !  144.26   -0.39
intphas_1240       3 32  9.67  58 58 59.4   J2000 !  142.37    2.32
intphas_1241       3 32 10.22  59 53 59.5   J2000 !  141.84    3.07
intphas_1242       3 32 14.58  54 12 59.4   J2000 !  145.12   -1.58
intphas_1243       3 32 14.69  50 10 59.4   J2000 !  147.44   -4.88
intphas_1244       3 32 15.20  60 48 59.5   J2000 !  141.32    3.82
intphas_1245       3 32 17.49  58  3 59.4   J2000 !  142.91    1.58
intphas_1246       3 32 24.88  61 43 59.6   J2000 !  140.81    4.58
intphas_1247       3 32 34.94  57  8 59.3   J2000 !  143.47    0.85
intphas_1248       3 32 42.07  52 44 59.4   J2000 !  146.02   -2.74
intphas_1249       3 32 52.19  50 43 59.4   J2000 !  147.20   -4.37
intphas_1250       3 33 14.33  54 45 59.4   J2000 !  144.92   -1.05
intphas_1251       3 33 21.07  56 13 59.4   J2000 !  144.08    0.16
intphas_1252       3 33 31.10  51 16 59.4   J2000 !  146.97   -3.86
intphas_1253       3 33 32.30  53 17 59.4   J2000 !  145.80   -2.22
intphas_1254       3 34  5.92  59 31 59.4   J2000 !  142.25    2.91
intphas_1255       3 34  6.07  58 36 59.4   J2000 !  142.78    2.16
intphas_1256       3 34 10.04  60 26 59.5   J2000 !  141.72    3.66
intphas_1257       3 34 10.29  57 41 59.3   J2000 !  143.32    1.42
intphas_1258       3 34 13.03  51 49 59.4   J2000 !  146.74   -3.35
intphas_1259       3 34 18.22  55 18 59.4   J2000 !  144.72   -0.51
intphas_1260       3 34 21.22  61 21 59.5   J2000 !  141.21    4.42
intphas_1261       3 34 27.86  53 50 59.4   J2000 !  145.59   -1.69
intphas_1262       3 34 31.38  49 48 59.5   J2000 !  147.95   -4.96
intphas_1263       3 34 40.33  56 46 59.3   J2000 !  143.91    0.71
intphas_1264       3 34 58.14  52 22 59.4   J2000 !  146.51   -2.84
intphas_1265       3 35  8.93  50 21 59.4   J2000 !  147.71   -4.46
intphas_1266       3 35 27.27  54 23 59.4   J2000 !  145.39   -1.16
intphas_1267       3 35 28.33  55 51 59.3   J2000 !  144.54    0.03
intphas_1268       3 35 46.59  52 55 59.4   J2000 !  146.29   -2.32
intphas_1269       3 35 47.87  50 54 59.4   J2000 !  147.47   -3.95
intphas_1270       3 35 58.76  59  9 59.4   J2000 !  142.66    2.75
intphas_1271       3 35 59.71  58 14 59.4   J2000 !  143.20    2.01
intphas_1272       3 36  4.29  60  4 59.5   J2000 !  142.13    3.50
intphas_1273       3 36  8.68  57 19 59.3   J2000 !  143.75    1.28
intphas_1274       3 36 14.49  60 59 59.5   J2000 !  141.61    4.25
intphas_1275       3 36 29.77  51 27 59.4   J2000 !  147.24   -3.44
intphas_1276       3 36 30.74  54 56 59.4   J2000 !  145.19   -0.62
intphas_1277       3 36 40.21  53 28 59.4   J2000 !  146.07   -1.80
intphas_1278       3 36 46.90  56 24 59.3   J2000 !  144.36    0.59
intphas_1279       3 37 13.25  52  0 59.4   J2000 !  147.00   -2.93
intphas_1280       3 37 24.68  49 59 59.4   J2000 !  148.22   -4.54
intphas_1281       3 37 38.51  55 29 59.3   J2000 !  145.00   -0.08
intphas_1282       3 37 39.28  54  1 59.4   J2000 !  145.87   -1.27
intphas_1283       3 37 51.05  58 47 59.4   J2000 !  143.07    2.60
intphas_1284       3 37 52.79  57 52 59.4   J2000 !  143.62    1.86
intphas_1285       3 37 57.97  59 42 59.5   J2000 !  142.54    3.34
intphas_1286       3 38  1.55  52 33 59.4   J2000 !  146.78   -2.42
intphas_1287       3 38  3.65  50 32 59.4   J2000 !  147.98   -4.04
intphas_1288       3 38  7.20  60 37 59.5   J2000 !  142.01    4.09
intphas_1289       3 38 10.44  56 57 59.3   J2000 !  144.19    1.14
intphas_1290       3 38 23.75  61 32 59.5   J2000 !  141.49    4.85
intphas_1291       3 38 42.35  54 34 59.4   J2000 !  145.66   -0.73
intphas_1292       3 38 45.52  51  5 59.4   J2000 !  147.74   -3.53
intphas_1293       3 38 52.66  56  2 59.3   J2000 !  144.81    0.46
intphas_1294       3 38 53.32  53  6 59.4   J2000 !  146.56   -1.90
intphas_1295       3 39 28.94  51 38 59.4   J2000 !  147.50   -3.02
intphas_1296       3 39 39.47  49 37 59.5   J2000 !  148.73   -4.62
intphas_1297       3 39 44.98  58 25 59.4   J2000 !  143.49    2.45
intphas_1298       3 39 45.30  57 30 59.3   J2000 !  144.04    1.71
intphas_1299       3 39 47.82  55  7 59.4   J2000 !  145.46   -0.20
intphas_1300       3 39 48.82  59 20 59.4   J2000 !  142.95    3.19
intphas_1301       3 39 50.39  53 39 59.4   J2000 !  146.34   -1.37
intphas_1302       3 39 59.38  60 15 59.5   J2000 !  142.42    3.94
intphas_1303       3 40 15.43  56 35 59.3   J2000 !  144.64    1.02
intphas_1304       3 40 15.56  52 11 59.4   J2000 !  147.27   -2.51
intphas_1305       3 40 17.30  61 10 59.5   J2000 !  141.89    4.69
intphas_1306       3 40 18.46  50 10 59.4   J2000 !  148.49   -4.12
intphas_1307       3 40 53.06  54 12 59.4   J2000 !  146.14   -0.84
intphas_1308       3 40 59.51  55 40 59.3   J2000 !  145.27    0.35
